headline,label
0.167,0.833,0.0,-0.3818,"Biden Just Pulled Ahead in Michigan, Wisconsin, and the Fight for the White House",-1
0.463,0.537,0.0,-0.7096,Donald Trump calls Minneapolis protesters 'thugs' and threatens to shoot looters,-1
0.451,0.549,0.0,-0.6023,Russia Doesn't Want Bernie Sanders. It Wants Chaos,-1
0.333,0.667,0.0,-0.6124,Joe Biden says stimulus package stalled because Republicans fear retribution from Trump,-1
0.0,0.691,0.309,0.6908,Ilhan Omar Rips Congress for Approving $740.5 Billion Bill to 'Appease Defense Contractors' While Skimping on Covid Relief,1
0.197,0.803,0.0,-0.4019,"USPS mail is found dumped at two spots in Glendale, prompting investigation",-1
0.0,0.848,0.152,0.3612,"Against all odds, it looks like Bernie Sanders might be the Democratic nominee after all",1
0.273,0.727,0.0,-0.4805,"Sanders responds to Clinton criticism: 'Unlike Secretary Clinton, I don't want to relive 2016'",-1
0.244,0.697,0.059,-0.7845,"I counted votes in Michigan. There’s no way to commit fraud. | The process is so complicated, involving so many people, that it would be virtually impossible to fake even a single ballot",-1
0.0,1.0,0.0,0.0,"Donald Trump's Tab For MAGA Rallies Jumps To $1.8 Million As 14 Cities Say President Hasn't Paid Police Bills, Report Finds",0
0.399,0.555,0.046,-0.8729,Michael Cohen predicts that Trump will 'never leave office peacefully' because he's terrified of being sent to prison,-1
0.483,0.517,0.0,-0.6808,Could Kanye West Be Charged With Electoral Fraud?,-1
0.0,0.608,0.392,0.5859,"Illinois’ Top Legal Officer Wants To License Cops, Just Like Doctors, Hairdressers",1
0.0,0.838,0.162,0.4019,"Over 70 percent of voters support making 2020 presidential election entirely vote-by-mail, new poll shows",1
0.195,0.805,0.0,-0.4404,"New Jersey Lawmaker Pushes To Disbar Rudy Giuliani For Deceitful, ‘Absurd’ Election Cases",-1
0.217,0.707,0.076,-0.4215,Georgia’s secretary of state says fellow Republicans are pressuring him to find ways to exclude legal ballots,-1
0.16,0.84,0.0,-0.2263,Biden Team Cancels Texas Event After Highway ‘Ambush’ by MAGA Cavalry,-1
0.0,0.916,0.084,0.0258,"Asked repeatedly to say 'Black lives matter,' Mike Pence says 'all lives matter'",0
0.308,0.495,0.198,-0.25,Trump humiliated as Supreme Court rejects last-ditch attempt to undo election results,-1
0.068,0.781,0.151,0.3818,"Andrew Yang calls for ""serious look"" at 4-day workweeks, says ""3-day weekends are better than 2-day weekends""",1
0.112,0.888,0.0,-0.34,"USPS disregards court order to conduct ballot sweeps in 12 postal districts after more than 300,000 ballots cannot be traced",-1
0.0,1.0,0.0,0.0,Federal Judge Dismisses Effort To Throw Out Drive-Through Votes In Houston,0
0.0,0.602,0.398,0.765,Virginia House passes bill to give electoral votes to popular vote winner,1
0.0,0.735,0.265,0.5574,Megathread: Supreme Court Rules Against Trump Administration Attempt to End DACA,1
0.0,0.88,0.12,0.128,Senators overseeing impeachment trial got campaign cash from Trump legal team members,0
0.0,1.0,0.0,0.0,Trump calls for National Day of Prayer amid coronavirus pandemic — 'How about a national day of f*cking testing people for coronavirus.',0
0.155,0.845,0.0,-0.296,Trump demands Republican convention 'with no masks or social distancing' despite coronavirus pandemic,-1
0.244,0.756,0.0,-0.4939,"U.S. Could Be Thrown Out of Olympics Over Trump Funding Threats, World Anti-Doping Agency Warns",-1
0.416,0.584,0.0,-0.6908,Trump’s attack on the Postal Service is now a national emergency,-1
0.0,1.0,0.0,0.0,Latinas for Trump founder unseated Florida Democrat after ‘shadow candidate’ with his surname entered the race,0
0.0,0.714,0.286,0.5574,One of Trump's personal valets has tested positive for coronavirus,1
0.34,0.66,0.0,-0.802,Biden expresses 'deep condolences' after 6 American troops killed in helicopter crash while Trump trashes Fox News,-1
0.209,0.791,0.0,-0.4404,Trump denounces mail votes as corrupt – before admitting he applied for one,-1
0.0,1.0,0.0,0.0,CNN kicks Trump adviser off air after he refuses to address Woodward revelations,0
0.185,0.762,0.053,-0.5719,The FBI Warned for Years That Police Are Cozy With the Far Right. Is No One Listening? | I Was an FBI Agent Who Infiltrated White Supremacists. Too Many Local Police Don’t Take the Far Right Seriously – Or Actively Sympathize,-1
0.087,0.913,0.0,-0.2044,Ilhan Omar says she won't get the COVID-19 vaccine immediately because Congress members are 'not more important' than frontline workers,-1
0.0,0.674,0.326,0.7003,"Romney, vilified in D.C. for vote to convict Trump, finds respect, support back home",1
0.0,0.753,0.247,0.5574,"Donald Trump Jr's girlfriend Kimberly Guilfoyle tests positive for coronavirus, reports say",1
0.0,0.833,0.167,0.6369,"As Trump Claims US Has Best Covid-19 Testing in the World, Capitol Physician Says He Lacks Capacity to Test All 100 Senators",1
0.0,0.885,0.115,0.631,Ruth’s Chris Made $468 Million in Revenue but Gobbled Up $20 Million in Small Business Relief. The steakhouse chain has more than 150 locations and $86 million in cash reserves—and it furloughed workers.,1
0.0,1.0,0.0,0.0,Trump Has Flooded DC With Law Enforcement Officers Who Won’t Identify Themselves,0
0.0,1.0,0.0,0.0,Fauci's absence from recent coronavirus briefings draws notice,0
0.0,0.932,0.068,0.0258,"Pelosi, Schumer, Schiff, Warner Send Letter to FBI Director Requesting Defensive Counterintelligence Briefing for All Members",0
0.096,0.904,0.0,-0.2023,Mueller prosecutor Andrew Weissmann says Trump should be investigated and charged with potential federal crimes after leaving office,-1
0.153,0.584,0.263,0.3612,Supreme Court Declines to Take Up Pennsylvania Absentee Ballot Case,1
0.303,0.697,0.0,-0.7269,Attorney General Bill Barr Directly Implicated in Discarded Ballot Chaos Amplified by Trump and White House,-1
0.192,0.684,0.124,-0.1531,'CNN Is Truly a Terrible Influence on This Country': Democratic Debate Moderators Pilloried for Centrist Talking Points and Anti-Sanders Bias,0
0.0,0.783,0.217,0.5574,Bob Woodward says he will release audio tapes of Trump talking about Supreme Court,1
0.0,1.0,0.0,0.0,Uniformed Miami cop spotted wearing pro-Trump mask near voting site will be disciplined,0
0.0,1.0,0.0,0.0,“Stolen Election” is the New “Birtherism” — “Scary Philadelphia voted illegally!” “Obama was born in Africa!” The Republican goal is the same: delegitimize the president and obstruct everything.,0
0.164,0.755,0.082,-0.3182,Democrats Are Telling Georgians To Dump Their Republican Senators If They Want More Aid,-1
0.141,0.859,0.0,-0.6249,"Lock Him Up? For the Republic to survive Trump’s presidency, he must be tried for his crimes. Even if that sparks a constitutional crisis of its own.",-1
0.0,1.0,0.0,0.0,Megathread: Senate votes not to call witnesses in President Donald Trump’s impeachment trial,0
0.259,0.741,0.0,-0.5423,'Every American Should Be Outraged' Says Pandemic Expert About Government Response,-1
0.237,0.763,0.0,-0.4215,"Trump Campaign Adviser Pleads Guilty to Child Porn, Sex Trafficking",-1
0.181,0.63,0.189,0.0258,President Trump welcomed back to DC with boos after loss,0
0.114,0.886,0.0,-0.2023,’21 Empty Seats’: More Than One-Third of GOP Senators Reportedly Left Room During Schiff’s Speech,-1
0.0,0.845,0.155,0.0258,Amend the Constitution to Prevent Another Trump,0
0.0,0.904,0.096,0.2023,"Trump, Laboring to Breathe, Says He’s Fine and Everything Else Will Be Too if You Just Believe Him",1
0.207,0.762,0.031,-0.8151,"Suddenly Republicans want norms, ethics and ""civility"": Are they actually psychopaths? Trump is still trying to steal the election — but Republicans are now acting as if they never enabled this criminal",-1
0.272,0.528,0.199,-0.4215,Please stop trying to get Gov. Whitmer killed. She's doing her job to protect us from COVID.,-1
0.0,0.87,0.13,0.2023,Mitch McConnell among top Republicans skipping Ruth Bader Ginsburg's memorial service at Capitol,1
0.116,0.884,0.0,-0.3612,Navy SEAL who oversaw bin Laden raid defends the Postal Service and says Trump is undermining every major US institution,-1
0.255,0.745,0.0,-0.5859,"Trump PR Stunt Falls Flat, as White House Video Exposes His Failure to Prepare for Pandemic",-1
0.218,0.782,0.0,-0.7506,"You Can’t Just Vote Out Trumpism - Even if Donald Trump loses in November, America will need to purge his legacy of corruption, racism, and inequality.",-1
0.173,0.721,0.106,-0.34,Trump publicly admits he fired White House official as retaliation for impeachment testimony: 'He was very insubordinate',-1
0.0,1.0,0.0,0.0,Game show host retweeted by Trump deletes his account after announcing his son has coronavirus,0
0.322,0.678,0.0,-0.6908,Trump campaign dismisses last remaining lawsuit in Michigan as voter fraud claims widely debunked,-1
0.0,1.0,0.0,0.0,ABC News Sets Joe Biden Town Hall on Night of Second Debate,0
0.0,0.868,0.132,0.1695,Let’s Never Forget That Trump and Fox News Started as Coronavirus Truthers,0
0.272,0.728,0.0,-0.6249,Spike Lee: Trump will go down as worst US president in history,-1
0.38,0.62,0.0,-0.5994,Trump Refused to Order Coronavirus Supplies Because Big Business Complained,-1
0.254,0.746,0.0,-0.624,"Ocasio-Cortez isn't letting a white Republican man get away with calling her a ""fucking bitch""",-1
0.266,0.467,0.266,0.0,The Punk-Ass President Had Peaceful Protesters Tear-Gassed So He Wouldn’t Look Like a Bunker Bitch,0
0.0,1.0,0.0,0.0,Biden campaign says it will now disclose the result of every coronavirus test,0
0.0,1.0,0.0,0.0,Trump Just Hired Jeffrey Epstein’s Lawyers,0
0.0,1.0,0.0,0.0,Megathread: President Donald Trump Mobilizes Military Amid National Unrest,0
0.046,0.954,0.0,-0.1027,Trump says he won’t comply with key transparency measures in the coronavirus stimulus bill - The administration says it won’t provide documentation for audits into $500 billion in corporate bailout funds.,0
0.0,1.0,0.0,0.0,The White House is now surrounded by nearly 2 miles of fencing and barricades,0
0.0,1.0,0.0,0.0,Questions about Lindsey Graham's election interference grow louder,0
0.204,0.796,0.0,-0.3182,Harrison Ford: America Has Lost Its Moral Leadership And Credibility,-1
0.0,1.0,0.0,0.0,"Sen. Richard Burr, who sold stock before recent market decline, voted in 2012 against banning insider trading for Congress",0
0.136,0.864,0.0,-0.296,Trump Bragged On Tape Of Being Able To Do Exactly What Biden Is Accused Of,-1
0.0,0.633,0.367,0.7003,Megathread: U.S. Intelligence Told Lawmakers of Russian Strategy to Boost Trump Re-Election,1
0.0,1.0,0.0,0.0,Mark Kelly flips John McCain's old Senate seat in Arizona for Democrats,0
0.0,0.84,0.16,0.5859,Texas Sees Highest Youth Voter Turnout in Country as Dems Aim to Win State for First Time in Over 40 Years,1
0.0,0.92,0.08,0.0772,"For the first time, a majority of Americans want the Senate to remove President Trump from office",0
0.0,1.0,0.0,0.0,Trump walks out of news conference after reporter asks him about Veterans Choice lie he's told more than 150 times,0
0.0,0.827,0.173,0.3182,Steve Schmidt: ‘We’ve entered the corrupt pardon phase of the Trump coup’,1
0.0,0.839,0.161,0.3612,Imagine what it will be like to never have to think about Trump again,1
0.535,0.465,0.0,-0.8481,"No, Mr. President, healthcare workers aren’t stealing masks. You failed them.",-1
0.146,0.854,0.0,-0.4404,"'Bye-Bye, Betsy DeVos. You Won't Be Missed,' Says Sanders as Billionaire Education Secretary Attacks Push for Tuition-Free College",-1
0.209,0.791,0.0,-0.2883,Americans are going to demand to know why US wasn't prepared for this pandemic,-1
0.0,0.843,0.157,0.3818,The coronavirus pandemic has shown that the trickle-down theory of economic growth is a total fabrication,1
0.0,0.793,0.207,0.2716,AOC Gave The Most Important Feminist Speech In A Generation,1
0.106,0.894,0.0,-0.2263,Fox News said Trump was 'ambushed' in town hall where undecided American voters asked him basic questions,-1
0.196,0.804,0.0,-0.296,Trump 2020 campaign accused of ‘ripping off’ Nazi eagle logo,-1
0.254,0.746,0.0,-0.6249,Biden accuses Trump of ‘betrayal’ for ignoring intel that Russia put bounty on heads of American soldiers,-1
0.548,0.452,0.0,-0.924,"274,000 Dead, and Trump Obsesses Over Election Conspiracy Theories. Where’s the Outrage? | A 9/11 a day and…meh?",-1
0.201,0.672,0.127,-0.25,"""Stay in the Streets. It's Working"": Two Weeks Into Racial Justice Protests, New York State Classifies Use of Chokeholds as Felony",-1
0.107,0.765,0.128,0.1027,“It Looks Like They’re Targeting Blue Urban Areas”: New Postal Service Plan Is Setting Off Election Alarms,0
0.0,1.0,0.0,0.0,Romney: 'Stunning' for White House not to respond on Russian cyberattack,0
0.0,0.519,0.481,0.5719,Bernie Sanders finally wins California,1
0.0,1.0,0.0,0.0,President Trump tried to register to vote in Florida using an out-of-state address,0
0.164,0.654,0.182,0.0624,"Obama says if a Democrat behaved like Trump, 'I couldn't support him'",0
0.191,0.7,0.109,-0.2732,"Cuomo, de Blasio Say They Haven’t Seen Videos of the NYPD Abusing Protesters, so We’re Posting Them Here to Be Helpful",-1
0.342,0.658,0.0,-0.3818,"Don’t Just Dump Trump, Ditch McConnell",-1
0.0,1.0,0.0,0.0,"Breaking precedent, White House won’t release formal economic projections this summer that would forecast extent of downturn",0
0.0,1.0,0.0,0.0,Sanders rips Pence: His last response to an epidemic was to 'pray' it away,0
0.0,0.833,0.167,0.2023,Megathread: Trump Fires Top U.S. Election Cybersecurity Official Chris Krebs,1
0.537,0.4,0.063,-0.8519,"After Complaining About Voter Fraud, the California GOP Commits Election Fraud",-1
0.0,0.581,0.419,0.5574,Chris Christie tests positive for coronavirus,1
0.145,0.855,0.0,-0.296,Democrats planning 30-hour 'digital filibuster' to try to stop Amy Coney Barrett being confirmed,-1
0.256,0.744,0.0,-0.4767,The one constant in Trump’s presidency: Tomorrow will be worse,-1
0.0,1.0,0.0,0.0,Fauci Says He Was Under Anesthesia When CDC Changed COVID-19 Testing Guidelines,0
0.368,0.632,0.0,-0.7997,Trump reportedly called John McCain a 'f---ing loser' and said 'we're not going to support that loser's funeral',-1
0.0,0.67,0.33,0.7506,Biden to unveil $775 billion plan to fund universal child care and in-home elder care,1
0.0,0.945,0.055,0.2023,"“No one” in Puerto Rico has received stimulus checks, says San Juan mayor; The Treasury Department has sent out more than 88 million payments. Not one of them went to Puerto Rico",1
0.325,0.472,0.203,-0.5574,Trump Calls Legally Protected Whistleblowing a 'Racket' as Fired Scientist Rips President's Failed Covid-19 Response,-1
0.0,0.714,0.286,0.34,Obama tweets 'vote' after Trump promotes 'Obamagate',1
0.211,0.789,0.0,-0.34,Trump Sued for Denying Checks to Americans Married to Immigrants,-1
0.069,0.931,0.0,-0.2144,"Arizona Is on the Verge of Turning Fully Blue — The Republicans could lose not only its presidential electors, but its U.S. Senate seat and state legislature.",-1
0.0,1.0,0.0,0.0,Sen. Graham’s attempt to overturn Georgia results confirm soft coup plans,0
0.0,1.0,0.0,0.0,Trump Just Signed an Executive Order Letting Him Purge Thousands of Federal Workers for Disloyalty,0
0.153,0.847,0.0,-0.4019,"Citing 'Utter Inability to Discharge Duties of His Office,' MoveOn Demands Trump Removal Under 25th Amendment",-1
0.163,0.837,0.0,-0.5994,'Right Now Is the Moment to Decide If You Are Pro-Peace or Not': Ocasio-Cortez Joins Progressive Chorus Against War With Iran,-1
0.0,0.828,0.172,0.4404,"Trump ‘despises’ his own supporters and would be ‘disgusted’ by them, says ex-friend Howard Stern",1
0.0,0.728,0.272,0.6249,Biden snags 'Keep America Great' domain in latest act of Trump trolling,1
0.205,0.795,0.0,-0.4767,Peter Alexander on being called 'terrible reporter': I was just pitching Trump a 'softball' question,-1
0.0,1.0,0.0,0.0,Trump reportedly baffled that Mike Pence can't simply declare him president again,0
0.112,0.888,0.0,-0.2263,'The president knew everything': Key Trump impeachment figure unexpectedly arrives at Capitol Hill demanding to testify,-1
0.235,0.765,0.0,-0.5106,"More Than 50,000 People Sign Petition Demanding Investigation Into DOJ's Roger Stone Reversal As Prosecutors Resign",-1
0.231,0.706,0.063,-0.7845,"'Repulsive': Outrage as Texas Lieutenant Gov. Says Seniors Willing to Risk Coronavirus Infection to Protect Economy - ""This crisis is really laying bare the extent to which we are ruled by completely craven psychopaths.""",-1
0.153,0.688,0.159,0.0258,Schumer: Idea that $600 unemployment benefit keeps workers away from jobs 'belittles the American people',0
0.116,0.751,0.133,0.0772,'Huge Win': Court Orders DeVos to Cancel Loans for Mass. Students Defrauded by Corinthian Colleges,0
0.0,1.0,0.0,0.0,Megathread: Pete Buttigieg ends 2020 Democratic presidential bid,0
0.0,0.833,0.167,0.296,Twitter locks President Trump’s account after he shares NY Post columnist’s email,1
0.0,0.792,0.208,0.6369,Historian predicts Trump downplaying pandemic will go down as 'the greatest dereliction of duty' in presidential history,1
0.162,0.838,0.0,-0.4019,Goya’s CEO said the U.S. is ‘truly blessed’ with President Trump. Latinos are now boycotting.,-1
0.369,0.631,0.0,-0.802,"Mitch McConnell: My Bad, Obama Did Leave a Pandemic Playbook But I Couldn’t See It From Inside Trump’s Ass",-1
0.0,0.735,0.265,0.5574,"Oversight erased, Supreme Court hijacked: Trump turns the presidency into a dictatorship",1
0.145,0.855,0.0,-0.296,"MyPillow CEO tweets, then deletes call for Trump to ""impose martial Law"" in 7 states",-1
0.338,0.662,0.0,-0.5574,Trump accuses Pfizer and Moderna of working to stop his re-election,-1
0.051,0.831,0.118,0.3612,"Susan Collins doesn't ""understand"" why voters turned on her. Did she forget her impeachment vote? 75% of Democrats and 51% of independents think Collins voted to acquit Trump in order to protect him politically",1
0.0,0.867,0.133,0.3818,"Bernie Sanders Promises to Legalize Marijuana Federally by Executive Order, Expunge Records of Those Convicted of Pot Crimes",1
0.243,0.757,0.0,-0.7246,'The President is afraid of the American people': Pelosi says Trump is trying to rig election by undermining USPS because he knows he can't win,-1
0.224,0.776,0.0,-0.3818,Trump and Kushner Must Be Prosecuted for Crimes Against Humanity,-1
0.22,0.78,0.0,-0.7351,Under Governor Noem – South Dakota leads the world in death rate From COVID-19 - World expert says Noem’s lack of leadership is “Equivalent to manslaughter,-1
0.323,0.677,0.0,-0.5106,"""Unacceptable"": Democrats sound alarm over unidentified law enforcement patrolling D.C. protests",-1
0.184,0.816,0.0,-0.4449,Donald Trump did not disclose a positive result from a rapid test for Covid-19 on Thursday,-1
0.0,0.636,0.364,0.743,GOP Sen. Ron Johnson Went to Oktoberfest Party After Testing Positive for COVID-19,1
0.182,0.818,0.0,-0.4404,Megathread: Sen. Majority Leader Mitch McConnell Says GOP Lacks Votes To Block Impeachment Witnesses,-1
0.225,0.581,0.194,-0.296,Everything we suspected about Donald Trump has come true. Donald Trump is a fascist. He comes right out and says it. Even his friends admit it. He's also a whiny loser.,-1
0.18,0.82,0.0,-0.296,Trump Accused of Deploying 'Secret Police' in Portland as Political Stunt,-1
0.231,0.769,0.0,-0.6597,AOC said the reason Democrats lost seats in Congress is that they barely advertised on Facebook and are internet incompetent,-1
0.0,0.851,0.149,0.2732,Donald Trump’s surprise speech branded one of ‘most dishonest’ ever given by president,1
0.167,0.679,0.154,-0.0516,"It Is Beginning to Look Like the U.S. Has a Corruption Problem, Not Ukraine",0
0.0,0.604,0.396,0.7096,Megathread: Supreme Court Rules Rules Civil Rights Law Protects LGBT Workers,1
0.0,1.0,0.0,0.0,"With nearly all votes counted, the 2020 presidential election wasn't that close",0
0.0,1.0,0.0,0.0,Judge Dismisses Donald Trump's Libel Suit Against CNN,0
0.283,0.717,0.0,-0.6908,AOC castigates cops for ramming protesters in Brooklyn: 'No one gets to slam an SUV through a crowd of human beings’,-1
0.352,0.619,0.029,-0.9403,"Trump Says He's Aiming to Shield Corporations From Legal Liability for Workers Who Contract Covid-19 on the Job - ""Businesses are asking for the right to expose their workers to fatal risks with no consequences. It's bad economics and bad policy.""",-1
0.35,0.65,0.0,-0.5106,"Democrats Block Mitch McConnell's Coronavirus Bill, Calling It A 'Corporate Bailout'",-1
0.0,1.0,0.0,0.0,‘Tre45on’ Trends After Bombshell Story Claiming Trump Knew Putin Had Bounty On U.S. Troops,0
0.0,1.0,0.0,0.0,Texas voter turnout skyrockets as Democrats aim to flip state blue for first time in 44 years,0
0.225,0.775,0.0,-0.4404,"Lindsey Graham Implicates William Barr in Massive Scandal, on Live Television",-1
0.0,1.0,0.0,0.0,White House has signed off on Joe Biden getting the President's Daily Brief,0
0.388,0.506,0.107,-0.7184,"""Trump has pardoned a child murderer"" says lawyer for Iraq Blackwater massacre victims",-1
0.0,0.838,0.162,0.4019,Bernie Sanders briefed by U.S. officials that Russia is trying to help his presidential campaign,1
0.262,0.738,0.0,-0.5994,"Trump heads to golf course as US coronavirus death toll nears 100,000",-1
0.0,1.0,0.0,0.0,Trump May Need to Be Impeached and Removed Before Inauguration Day,0
0.37,0.63,0.0,-0.6908,Trump says US will designate Antifa as a terrorist organisation,-1
0.244,0.647,0.109,-0.4371,Trump Is Lying. He Did Not Take Coronavirus Seriously for Weeks.,-1
0.0,0.815,0.185,0.5267,"By dropping Michael Flynn’s case, Barr has stripped centuries of credibility from the department of justice",1
0.257,0.602,0.14,-0.2815,Michael Cohen Predicts Trump Will Resign if He Loses So Pence Can Pardon Him,-1
0.135,0.799,0.066,-0.4588,"Trump reportedly took home $750,000 worth of art from the home of the US ambassador to France in 2018 after canceling a World War I cemetery visit",-1
0.0,1.0,0.0,0.0,Banner flies over VP speech to Florida retirement community: ‘Pence is why you can’t see your grandkids’,0
0.212,0.644,0.143,-0.3291,"One Death Is a Tragedy. 60,000 Deaths Are a Great Success. Most presidents try to console the nation in moments of grief, but Donald Trump is taking a victory lap.",-1
0.266,0.734,0.0,-0.6908,Random Mar-a-Lago Guests Were Told More About Plan to Kill Soleimani Than Congress: Report,-1
0.085,0.915,0.0,-0.0516,"Trump set to leave office with at least $850,000 of unpaid campaign rally bills",0
0.35,0.65,0.0,-0.7906,"'Unfit, unwell, unacceptable': Anti-Trump Republicans turn president's disastrous disinfectant cure comments into scathing attack ad",-1
0.0,0.937,0.063,0.2732,"Kelly Loeffler says she uses private jet to save taxpayers, but took publicly-funded flights | Kelly Loeffler and her husband bought a $10 million jet — but taxpayers are still covering her flights to D.C.",1
0.0,0.776,0.224,0.6012,Trump Says He Won't Approve Covid-19 Package Without Tax Cut That Offers Zero Relief for 30 Million Newly Unemployed,1
0.0,0.847,0.153,0.4404,Trump Supporters in Georgia Ask RNC Chair Why They Should Vote in Runoffs When System Is 'Rigged',1
0.191,0.809,0.0,-0.5106,Adam Schiff Says Donald Trump's Power Isn't Absolute 'But His Incompetence Is' After Coronavirus Briefing,-1
0.0,0.625,0.375,0.5574,Megathread: Rudy Giuliani Tests Positive for COVID-19,1
0.0,0.847,0.153,0.4019,Megathread: The US House of Representatives approves measure to restrain President Donald Trump’s actions on Iran,1
0.0,1.0,0.0,0.0,Trump Lawyer Rudy Giuliani Worked With an “Active Russian Agent” to Discredit Joe Biden,0
0.0,1.0,0.0,0.0,"With DeVos out, Biden plans series of reversals on education",0
0.384,0.505,0.111,-0.6597,McConnell admits he was wrong to say Obama administration failed to leave pandemic playbook,-1
0.0,1.0,0.0,0.0,Michael Cohen says Trump once said after meeting evangelical Christians: 'Can you believe people believe that bulls---?',0
0.0,1.0,0.0,0.0,Dem senator: 'We cannot tolerate an American secret police',0
0.0,0.748,0.252,0.5719,"If Biden wins, the post-Trump corruption purge will have to be epic",1
0.174,0.826,0.0,-0.2263,Megathread: Wisconsin high court declines to hear Trump election lawsuit,-1
0.167,0.833,0.0,-0.25,Elizabeth Warren Urges Joe Biden to Cancel Billions in Student Loans,-1
0.38,0.62,0.0,-0.8807,Mom of Marine killed in Afghanistan wants investigation of claim Russians paid Taliban to kill U.S. soldiers,-1
0.333,0.667,0.0,-0.5423,Trump orders federal officers to leave Portland after weeks of outrage,-1
0.112,0.888,0.0,-0.2263,George W Bush says those who try to silence protesters 'do not understand the meaning of America',-1
0.178,0.822,0.0,-0.3818,The Secret Service signed an 'emergency order' this week — for 30 golf carts,-1
0.0,1.0,0.0,0.0,Melania Trump caught on tape talking about children separated at border: ‘Give me a f***ing break’,0
0.0,1.0,0.0,0.0,Trump Is Covering for Russia Again. We Deserve to Know Why.,0
0.1,0.731,0.169,0.3612,Report: Trump Plans to Barricade Himself in the Oval Office and Refuse to Come Out If Biden Wins,1
0.0,0.68,0.32,0.5719,Joe Biden Credits Elizabeth Warren With Helping Craft His New Economic Plan,1
0.0,1.0,0.0,0.0,"Taxpayers paid for food, a harpist, and goody bags for Pompeo's frequent 500-guest formal dinners",0
0.144,0.654,0.203,0.2263,Megathread: Attorney General Bill Barr Submits Letter of Resignation Effective December 23rd,1
0.0,1.0,0.0,0.0,Tribes Were Supposed To Get $8 Billion In COVID-19 Aid. They’ve Gotten $0.,0
0.0,0.738,0.262,0.4939,Canada’s Trudeau is first world leader to congratulate Joe Biden,1
0.211,0.789,0.0,-0.34,Trump signs executive order enabling him to fire Dr. Fauci,-1
neg,neu,pos,compound,headline
0.144,0.673,0.183,0.2023,Megathread: Joe Biden Projected to Defeat President Donald Trump and Win the 2020 US Presidential Election
0.128,0.789,0.083,-0.5106,"AOC challenges Trump to release his college transcript after he called her a 'poor student' on Fox News | 'You release your college transcript, I’ll release mine, and we’ll see who was the better student. Loser has to fund the Post Office,' New York congresswoman tweets"
0.353,0.647,0.0,-0.5994,Trump Threatens to ‘Leave the Country’ if He Loses to Biden
0.204,0.796,0.0,-0.875,"Demands for Kushner to Resign Over 'Staggering' Level of 'Depravity' That Put Politics Before Public Health. ""Holy hell. Jared Kushner reportedly abandoned a national testing plan because it was *politically advantageous* to sit back and let blue states be eviscerated by the virus."""
0.281,0.719,0.0,-0.6908,Over A million people sign petition calling for KKK to be declared a terrorist group
0.167,0.833,0.0,-0.296,Biden's Pennsylvania lead is now big enough to avoid an automatic recount
0.0,0.661,0.339,0.4767,Virginia governor makes Election Day a holiday and expands early voting
0.419,0.581,0.0,-0.8779,"FBI Asks for Evidence of Individuals Inciting Violence During Protests, People Respond With Videos of Police Violence"
0.0,1.0,0.0,0.0,Joe Biden Has Taken The Lead In The Historically Red State Of Georgia
0.073,0.927,0.0,-0.128,"Video emerges showing Trump talking about cutting pandemic team in 2018, despite saying last week 'I didn't know about it'"
0.17,0.638,0.191,0.1027,"Texas Supreme Court rejects Republican-led effort to throw out nearly 127,000 Harris County votes"
0.142,0.71,0.148,0.0258,Biden says he'd like live onscreen fact checks to combat Trump 'lies' during debates
0.0,0.816,0.184,0.5574,Video of Lindsey Graham insisting Supreme Court vacancies should never be filled in election years goes viral
0.27,0.73,0.0,-0.5719,Democratic nominee Joe Biden tests negative for coronavirus after potential exposure
0.0,1.0,0.0,0.0,"Trump must turn over financial documents to New York attorney general, judge rules"
0.0,1.0,0.0,0.0,"Goodbye, Betsy DeVos"
0.178,0.822,0.0,-0.6597,Japan is 'shocked' and furious at the US after a major coronavirus outbreak at 2 Marine bases in Okinawa — and says the US is not taking the virus seriously
0.175,0.825,0.0,-0.5574,"The Trump administration paid a bankrupt company with zero employees $55 million for N95 masks, which it's never manufactured"
0.0,1.0,0.0,0.0,"Bloomberg pays fines for 32,000 felons in Florida so they can vote"
0.0,0.581,0.419,0.7579,Andrew Yang moving to Atlanta to help Democrats win Senate runoffs
0.322,0.678,0.0,-0.6908,Georgia Judge Throws Out Trump Campaign Lawsuit That Produced Exactly Zero Evidence of Fraud
0.0,0.448,0.552,0.5719,Joe Biden wins Wisconsin
0.366,0.492,0.142,-0.4767,Removed US coronavirus vaccine director files stunning whistleblower complaint claiming warnings were ignored
0.0,0.735,0.265,0.5574,Megathread: President Donald Trump announces he has tested positive for Coronavirus
0.387,0.613,0.0,-0.743,"James Mattis Denounces President Trump, Describes Him as a Threat to the Constitution"
0.0,1.0,0.0,0.0,Biden has now received more votes for president than any other candidate in U.S. history
0.051,0.8,0.149,0.4019,"Chuck Schumer made sure businesses controlled by Trump, his family, and top US officials couldn't get money from the government's $2 trillion coronavirus bailout fund"
0.197,0.707,0.096,-0.4588,Twitter bans posts wishing for Trump death. The Squad wonders where that policy was for them
0.0,1.0,0.0,0.0,Warren reintroduces bill to bar lawmakers from trading stocks
0.351,0.649,0.0,-0.6597,Megathread: Long-Concealed Records Show President Trump’s Losses and Years of Tax Avoidance
0.0,0.708,0.292,0.765,"Bernie Sanders Becomes First Candidate, Democrat or Republican, to Win Popular Vote in All 3 Three Early Voting States"
