headline,label
China forces birth control on Muslims to suppress population,0
Trump less trusted across advanced economies than China's President Xi,1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
"Indians hold funerals for soldiers killed at China border, burn portraits of Xi",-1
China Is Using Uighur Labor to Produce Face Masks,0
Hong Kong activists are begging German Chancellor Angela Merkel not to sacrifice the country's values ​​to please China,1
China is guarding ancient bat caves against journalists and scientists seeking to discover the origins of the coronavirus,0
China Vows To Brutally Crush Hong Kong Pro-Democracy Protesters,-1
China warns the UK to 'step back from the brink' after Boris Johnson offers 3 million Hong Kong citizens refuge in Britain,0
Mike Pompeo says free world must change China or 'China will change us' | China,1
Tibetans demand China disclose fate of boy taken away in '95,0
"41% of Americans say they won't buy products made in China, while 35% of Chinese say they won't buy American-made goods",0
Over 70% favor removing 'China' from Taiwan passport,1
"China has betrayed Hong Kong, former HK governor says",-1
A Uighur Woman Who Was At Risk Of Being Forcibly Sent Back To China And Detained Has Arrived Safely In The US,0
New Zealand joins Five Eyes allies in condemning China for 'concerted campaign to silence all critical voices' in Hong Kong,-1
US Navy deploys three aircraft carriers to Pacific against China,0
headline,label
New Zealand beats Coronavirus for the second time with no active community cases as of today.,0
United States Surpasses China in Coronavirus Cases; Now Leads the World,1
No active cases and no new cases of Covid-19 in New Zealand,0
New Zealand has no Covid-19 patients in hospital and only 21 active cases remain,0
Confirmed Coronavirus Cases Are Growing Faster In The United States Than Any Other Country In The World,1
Boris Johnson's government is reportedly furious with China and believes it could have 40 times more coronavirus cases than it claims,-1
"Jacinda Ardern hits back at Trump: ""Anyone who was following outbreaks around the world would quite easily see New Zealand's nine new cases yesterday didn't compare to the tens of thousands in the United States.""",1
"Justin Trudeau: Canada-US border will stay closed until US gets COVID-19 under control - ""The U.S. is not in a place where we would feel comfortable reopening those borders. We see the cases in the USA and elsewhere around the world, and we need to continue to keep these border controls in place.""",1
Russia reports first human cases of H5N8 bird flu,-1
"New York state has more coronavirus cases than France or South Korea as infections soar to 15,168",0
"5 straight days of no new cases of COVID-19 in Newfoundland, Canada",0
"After 102 days COVID-free, New Zealand reports it's first cases of community transmission",0
"With just 5 cases in the community, New Zealand makes mask use mandatory on public transport.",0
‘Please stop this nonsense’: Japanese decry boomer-era technology as hospitals file Covid-19 cases by fax,-1
Wuhan doctors celebrate closure of last temporary hospital after dramatic fall in cases in China,1
Australia records zero new locally acquired daily cases of coronavirus for first time since June,0
No new coronavirus cases for the first time in New Zealand since lockdown,-1
Italy flattens curve as daily rise in coronavirus cases hits lowest rate,-1
WHO reports largest single-day increase in coronavirus cases,1
Rapid Covid test ‘missed over 50% of positive cases in pilot’,1
"Sharp increase in Moscow ""pneumonia"" cases fuels fears over government-reported coronavirus statistics",0
"[New Zealand] Covid-19: 100 days of no community spread, no new cases reported",-1
South Korea reports more recoveries than coronavirus cases for the first time,0
Israeli study finds 94% drop in symptomatic COVID-19 cases with Pfizer vaccine,-1
"Over 100 Coronavirus Cases in South Korea Have Now Been Linked to One Guy’s Night Out Clubbing - on May 1, a 29-year-old man visited five bars and clubs in Itaewon, one of Seoul’s most popular nightlife districts.",1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
Sweden has admitted its coronavirus immunity predictions were wrong as cases soar across the country,-1
"In just 24 hours, Brazil sets a grim new record with almost 35,000 new coronavirus cases",-1
"Pakistan approves new anti-rape laws, closing loopholes, abolishing antiquated two-finger testing, setting up special courts for rape cases, and introducing chemical castration as a 'form of rehabilitation' in extreme cases",0
WHO sounds alarm as coronavirus cases rise by one million in five days,-1
"Number of coronavirus cases in Brazil is 15 times higher than official data, new national research point out. They estimate over 300,000 people are infected and they fear a catastrophe is coming over the next weeks.",-1
headline,label
UK will veto Donald Trump's bid to let Russia back into the G7 as there is no evidence of 'changed behaviour' since Putin annexed the Crimea,-1
Newly revealed financial records show Trump owes millions to state-owned bank in China: report,0
"If U.S. President Donald Trump goes ahead with his threat to close Twitter, the site can always relocate to Germany, a senior German official suggests",-1
Iran issues arrest warrant for Trump; asks Interpol to help,0
Brazilian spokesperson tests positive for COVID-19 after he meets with Trump and Pence at Mar-a-Lago,1
Donald Trump's press secretary says police who attacked Australian journalists 'had right to defend themselves',-1
"New vaccines must not be monopolised, G7 tells Donald Trump - World leaders at a G7 video summit told Donald Trump that medical firms must share and coordinate research on coronavirus vaccines rather than provide products exclusively to one country.",1
Italy hospital says Dr. Fauci 'welcome with open arms' if Trump removes him from his post,1
Angela Merkel: Trump shares blame for US Capitol storming,0
Trump Admits He’s Never Mentioned Bounties to Putin Because He Thinks It’s ‘Fake News’,1
"‘I’m surprised he’s even heard of us’: Wales hits back after Trump criticises country’s coronavirus response | “I look forward to welcoming Joe Biden here as next president of the United States,” says Plaid Cymru leader",1
"Trump told China's president that building concentration camps for millions of Uighur Muslims was 'exactly the right thing to do,' former adviser says",0
Biden administration tells Russia to free Navalny and protesters in stark departure from Trump era,1
"A combination of drugs touted by US president Donald Trump as an “extremely successful” Covid-19 treatment increases the chances of death among patients by 27 per cent, a study has found.",-1
'I'm not comfortable living here': More Americans did actually move to Canada since Trump's 2016 election,-1
Trudeau says 'shocking' riot in Washington was incited by Trump,-1
'I saved his a--': Trump boasted to Woodward that he protected Saudi Crown Prince Mohammed bin Salman after Jamal Khashoggi's brutal murder,-1
Right-Wing Trumpist News Site Busted as Putin Troll Farm Operation,0
"‘No logic’: World reacts to Trump’s decision to cut ties with World Health Organisation. 'Given the scale of the outbreak in the US, this appears nothing short of an attempt to refocus attention away from how this has been handled'",-1
Pope Francis calls Trump’s family separation border policy ‘cruelty of the highest form’,0
"Trump should quit and 'not be embarrassing,' says Czech president, who was an early Trump ally",0
"Syria has accused President Donald Trump of stealing the country's oil, after U.S. officials confirmed that a U.S. company has been allowed to operate there in fields under the control of a Pentagon-backed militia.",-1
Trump International Hotel Vancouver is permanently closed,0
3M refused Trump’s demand to divert 10 million N95 masks produced in Singapore to the US. The masks are produced in Singapore and exported to countries in Asia.,-1
Trump and Russia’s Vladimir Putin Spoke Five Times in Just Three Weeks in an ‘Unusual Amount of Communication’,0
"Jacinda Ardern hits back at Trump: ""Anyone who was following outbreaks around the world would quite easily see New Zealand's nine new cases yesterday didn't compare to the tens of thousands in the United States.""",1
"Leaked notes obtained by the Telegraph say that when Theresa May asked for Trump to take a strong stand after Russia poisoned Sergei Skripal, Trump replied “I’d rather follow than lead.”",-1
"The Trump administration has formally notified Congress that it intends to sell nearly $500 million in precision bombs to Saudi Arabia, a transaction that will fuel criticism from lawmakers who oppose arming the Persian Gulf nation over its record of human rights abuses and role in the war in Yemen",-1
"Trump is scapegoating the WHO - but failed to confirm a U.S. representative for 3 years: Experts say that left the U.S. without a senior voice in the global health body, surrendering influence to China as it worked to cover up the extent of the COVID-19 epidemic in Wuhan",-1
"Trump Pushed CIA to Give Intelligence to Kremlin, While Taking No Action Against Russia Arming Taliban",1
Trump accused of calling South Koreans 'terrible people' in front of GOP governor's South Korean-born wife,-1
Trump says the U.S. will cut ties with World Health Organization,-1
The US ambassador to Brazil reportedly asked Brazilian officials to help Trump’s reelection,1
"Trump asked China’s Xi to help him win reelection, according to Bolton book",1
Trump suspends travel from Europe for 30 days as part of response to 'foreign' coronavirus,0
Bleach manufacturers have warned people not to inject themselves with disinfectant after Trump wrongly suggested it may cure the coronavirus,-1
North Korea says no need for talks with US as they’re nothing more than ‘shallow trick’ to make Trump look good,0
Bill Gates condemns Donald Trump for stopping US payments to World Health Organisation,-1
Trump considering suspending funding to WHO,0
Dr. Fauci to lead U.S. delegation at WHO meetings as Biden plans to reverse Trump withdrawal,0
UN calls Trump’s Blackwater pardons an ‘affront to justice’,1
Robert Mueller breaks his silence and condemns Trump for commuting Roger Stone's sentence,-1
NATO is furious at Trump delaying the military handover to Biden while 'there's a significant security situation underway with Iran that could explode at any time',0
"Germany shuns Trump's claims Covid-19 outbreak was caused by Chinese lab leak - Internal report ""classifies the American claims as a calculated attempt to distract"" from Washington's own failings",-1
"Erik Prince, the former head of the security contractor Blackwater Worldwide and a prominent supporter of Donald Trump, violated a United Nations arms embargo on Libya by sending weapons to a militia commander who was attempting to overthrow the internationally backed government",1
"Nigel Farage has been reported to UK police after apparently visiting a pub less than a fortnight after a trip to a Donald Trump rally in the United States. Anyone returning from overseas is required supposed to self-isolate for 14 days under current quarantine laws, with few exceptions.",1
"Israel keeps blowing up military targets in Iran, hoping to force a confrontation before Trump could be voted out in November, sources say",0
"Russia used Trump's naive intelligence sharing to try to assassinate Chechen dissidents in Europe, sources say",1
Trump Claims Canada Wants Border Reopened. Canadians Disagree.,-1
"Biden Administration Restores Aid To Palestinians, Reversing Trump Policy",1
"Donald Trump was unaware the UK was a nuclear power, according to a book by his former national security adviser John Bolton",0
One of the first successful Russian-backed misinformation efforts of the 2020 election tricked Donald Trump Jr. and Ted Cruz into helping spread false claims about Portland protesters,1
"Trump offered Kim Jong Un a ride home on Air Force One after their second summit, new series reveals",0
Luxembourg calls Trump a 'criminal' and 'political pyromaniac who should be sent to criminal court',-1
White House condemns China for delaying Hong Kong elections despite Trump suggesting same for US,-1
"Trump ‘spoke more with North Korea than with the Europeans,’ says EU Council chief",0
Scotland First Minister Nicola Sturgeon says it is 'hard to not conclude' Trump is a racist,-1
"Canada does not support Russia's return to G7, which was proposed by U.S. President Trump over the weekend, because Moscow continues to flout international law, PM Trudeau said on Monday.",-1
Melania Trump sculpture in Slovenia set on fire on the Fourth of July,-1
"Coronavirus: Singapore PM calls for end to US-China blame game, wants to see leadership from Trump administration",-1
Trump has officially begun to withdraw the US from the World Health Organization as pandemic spikes,0
"Trump had public meltdown over missed phone call from Putin, former No 10 aide says",-1
US officials warned the White House that Russian intelligence was using Rudy Giuliani to funnel disinformation to Trump,1
Trump secretly eased sanctions against Israeli billionaire on way out - Mining magnate Dan Gertler was sanctioned in 2017 for corrupt deals with the Democratic Republic of Congo. Rights groups are calling on the Biden administration to reinstate full sanctions.,1
"World leaders welcome Joe Biden with praise, pleas, and parting shots at Trump",1
'Not for sale': anger in Germany at report Trump seeking exclusive coronavirus vaccine deal | World news,1
"U.S. Could Be Thrown Out of Olympics Over Trump Funding Threats, World Anti-Doping Agency Warns",-1
The Trump administration will issue economic sanctions against international officials who are investigating possible war crimes by American troops in Afghanistan and bar them from entering the United States. President Trump ordered the restrictions as a warning to the International Criminal Court,-1
"Boris Johnson and Theresa May ignored claims the Kremlin had a “likely hold” over Donald Trump and may have covertly funded Brexit, the former spy Christopher Steele alleges in secret evidence given to MPs who drew up the Russia report.",-1
"Iraqis were outraged, heartbroken but not surprised to hear US President Donald Trump had pardoned for four Blackwater contractors convicted of killing Iraqi civilians in Baghdad in 2007",-1
Trump silent as world leaders call for answers from Putin on Navalny poisoning,-1
"UN hits Trump over Blackwater pardons, says move 'contributes to impunity' - The U.N claimed the move would embolden others to commit crimes.",1
Britain's Boris Johnson refers to Trump as America's 'previous president',0
The UK rejects Trump's offer to help with Boris Johnson's coronavirus treatment,0
"Trump Presidency May Have ‘Permanently Damaged’ Democracy, Says EU Chief",0
Calls grow to ban 'dangerous criminal' Donald Trump from visiting Scotland,-1
"Most Canadians hope for Trump defeat after insults, attacks",-1
Bombshell Report Says Trump Ordered CIA to Share Counterterrorism Intel with Russia ‘Despite No Discernible Reward’,0
COVID-19: Brazilian trial for drug touted by Trump halted after 11 patients die on high dose,-1
Brexit will cost the UK up to 30 times more than it will gain back from striking a Trump trade deal,1
Boris Johnson urged to end 'silence' and condemn Trump's response to US protests,-1
"Trump, in a new video, says he will ‘make China pay’ for coronavirus pandemic",0
‘If You F*CK Around With Us’: Trump Launches Intense Threat to Iran on Rush Limbaugh’s Show,-1
Senate Intel report confirms Russia aimed to help Trump in 2016,1
Demonstrators burn Trump effigies in Mexico during border wall protest,-1
Trump to halt WHO funding amid review,0
"Trump downplays impact of hack, questions whether Russia involved",0
"The Philippines Will Be ‘in Deep Shit’ if it Follows Trump and Bolsonaro in Reopening, Duterte Says",0
Global press urges President Trump to curb police violence against journalists covering US protests - members of the World Association of News Publishers demanded thorough investigations into more than 400 attacks on media professionals,-1
Previously Unreleased Defense Dept. Email Confirms Trump Made ‘Final Decision’ on Withholding Ukraine Aid,0
Trump less trusted across advanced economies than China's President Xi,1
"Russia began cultivating Trump as asset 40 years ago, ex-KGB spy says - Business Insider",1
"PM Trudeau, other leaders condemn white supremacy in wake of Trump's refusal to do so",-1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
"German officials were so alarmed by Trump's conversations with Angela Merkel that they took extra steps to make sure they stayed secret, according to a CNN report",-1
Coronavirus: Trump declares national emergency in US over COVID-19,-1
"As Donald Trump exits, QAnon takes hold in Germany",0
"'This is over the top': Lindsey Graham and Mick Mulvaney 'begged' Trump not to kill Iran's top general, but 4 days later he did it anyway, according to Woodward's new book",1
"Trump says he spoke to a Taliban leader, had ‘good talk’ — Trump confirmed he spoke on phone to a Taliban leader, making him first U.S. president believed to have ever spoken directly with group responsible for deaths of thousands of U.S. troops. The Taliban harbored al-Qaida before 9/11 attacks.",0
Trump reportedly 'furious' that Germany's Angela Merkel turned down his G7 Summit invitation over coronavirus concerns,0
NATO officials say they were briefed on Russian bounties on US soldiers in Afghanistan — even though Trump claims he wasn't,0
"Study Warns Radicalized Right-Wingers Uniting Online—Many Inspired by Trump—Threaten Australian Democracy | The researchers urge Australian leaders to safeguard the nation's political system ""from these very insidious and ongoing threats.""",1
"Trump wants to jail WikiLeaks founder Julian Assange to keep him quiet, extradition hearing told",0
"Boris Johnson's new Brexit trade adviser is former Australian prime minister Tony Abbott, who has been labeled an 'offensive, climate change-denying, Trump-worshipping misogynist'",0
headline,label
UK will veto Donald Trump's bid to let Russia back into the G7 as there is no evidence of 'changed behaviour' since Putin annexed the Crimea,-1
Newly revealed financial records show Trump owes millions to state-owned bank in China: report,0
"If U.S. President Donald Trump goes ahead with his threat to close Twitter, the site can always relocate to Germany, a senior German official suggests",-1
Iran issues arrest warrant for Trump; asks Interpol to help,0
Brazilian spokesperson tests positive for COVID-19 after he meets with Trump and Pence at Mar-a-Lago,1
Donald Trump's press secretary says police who attacked Australian journalists 'had right to defend themselves',-1
"New vaccines must not be monopolised, G7 tells Donald Trump - World leaders at a G7 video summit told Donald Trump that medical firms must share and coordinate research on coronavirus vaccines rather than provide products exclusively to one country.",1
Italy hospital says Dr. Fauci 'welcome with open arms' if Trump removes him from his post,1
Angela Merkel: Trump shares blame for US Capitol storming,0
Trump Admits He’s Never Mentioned Bounties to Putin Because He Thinks It’s ‘Fake News’,1
"‘I’m surprised he’s even heard of us’: Wales hits back after Trump criticises country’s coronavirus response | “I look forward to welcoming Joe Biden here as next president of the United States,” says Plaid Cymru leader",1
"Trump told China's president that building concentration camps for millions of Uighur Muslims was 'exactly the right thing to do,' former adviser says",0
Biden administration tells Russia to free Navalny and protesters in stark departure from Trump era,1
"A combination of drugs touted by US president Donald Trump as an “extremely successful” Covid-19 treatment increases the chances of death among patients by 27 per cent, a study has found.",-1
'I'm not comfortable living here': More Americans did actually move to Canada since Trump's 2016 election,-1
Trudeau says 'shocking' riot in Washington was incited by Trump,-1
'I saved his a--': Trump boasted to Woodward that he protected Saudi Crown Prince Mohammed bin Salman after Jamal Khashoggi's brutal murder,-1
Right-Wing Trumpist News Site Busted as Putin Troll Farm Operation,0
"‘No logic’: World reacts to Trump’s decision to cut ties with World Health Organisation. 'Given the scale of the outbreak in the US, this appears nothing short of an attempt to refocus attention away from how this has been handled'",-1
Pope Francis calls Trump’s family separation border policy ‘cruelty of the highest form’,0
"Trump should quit and 'not be embarrassing,' says Czech president, who was an early Trump ally",0
"Syria has accused President Donald Trump of stealing the country's oil, after U.S. officials confirmed that a U.S. company has been allowed to operate there in fields under the control of a Pentagon-backed militia.",-1
Trump International Hotel Vancouver is permanently closed,0
3M refused Trump’s demand to divert 10 million N95 masks produced in Singapore to the US. The masks are produced in Singapore and exported to countries in Asia.,-1
Trump and Russia’s Vladimir Putin Spoke Five Times in Just Three Weeks in an ‘Unusual Amount of Communication’,0
"Jacinda Ardern hits back at Trump: ""Anyone who was following outbreaks around the world would quite easily see New Zealand's nine new cases yesterday didn't compare to the tens of thousands in the United States.""",1
"Leaked notes obtained by the Telegraph say that when Theresa May asked for Trump to take a strong stand after Russia poisoned Sergei Skripal, Trump replied “I’d rather follow than lead.”",-1
"The Trump administration has formally notified Congress that it intends to sell nearly $500 million in precision bombs to Saudi Arabia, a transaction that will fuel criticism from lawmakers who oppose arming the Persian Gulf nation over its record of human rights abuses and role in the war in Yemen",-1
"Trump is scapegoating the WHO - but failed to confirm a U.S. representative for 3 years: Experts say that left the U.S. without a senior voice in the global health body, surrendering influence to China as it worked to cover up the extent of the COVID-19 epidemic in Wuhan",-1
"Trump Pushed CIA to Give Intelligence to Kremlin, While Taking No Action Against Russia Arming Taliban",1
Trump accused of calling South Koreans 'terrible people' in front of GOP governor's South Korean-born wife,-1
Trump says the U.S. will cut ties with World Health Organization,-1
The US ambassador to Brazil reportedly asked Brazilian officials to help Trump’s reelection,1
"Trump asked China’s Xi to help him win reelection, according to Bolton book",1
Trump suspends travel from Europe for 30 days as part of response to 'foreign' coronavirus,0
Bleach manufacturers have warned people not to inject themselves with disinfectant after Trump wrongly suggested it may cure the coronavirus,-1
North Korea says no need for talks with US as they’re nothing more than ‘shallow trick’ to make Trump look good,0
Bill Gates condemns Donald Trump for stopping US payments to World Health Organisation,-1
Trump considering suspending funding to WHO,0
Dr. Fauci to lead U.S. delegation at WHO meetings as Biden plans to reverse Trump withdrawal,0
UN calls Trump’s Blackwater pardons an ‘affront to justice’,1
Robert Mueller breaks his silence and condemns Trump for commuting Roger Stone's sentence,-1
NATO is furious at Trump delaying the military handover to Biden while 'there's a significant security situation underway with Iran that could explode at any time',0
"Germany shuns Trump's claims Covid-19 outbreak was caused by Chinese lab leak - Internal report ""classifies the American claims as a calculated attempt to distract"" from Washington's own failings",-1
"Erik Prince, the former head of the security contractor Blackwater Worldwide and a prominent supporter of Donald Trump, violated a United Nations arms embargo on Libya by sending weapons to a militia commander who was attempting to overthrow the internationally backed government",1
"Nigel Farage has been reported to UK police after apparently visiting a pub less than a fortnight after a trip to a Donald Trump rally in the United States. Anyone returning from overseas is required supposed to self-isolate for 14 days under current quarantine laws, with few exceptions.",1
"Israel keeps blowing up military targets in Iran, hoping to force a confrontation before Trump could be voted out in November, sources say",0
"Russia used Trump's naive intelligence sharing to try to assassinate Chechen dissidents in Europe, sources say",1
Trump Claims Canada Wants Border Reopened. Canadians Disagree.,-1
"Biden Administration Restores Aid To Palestinians, Reversing Trump Policy",1
"Donald Trump was unaware the UK was a nuclear power, according to a book by his former national security adviser John Bolton",0
One of the first successful Russian-backed misinformation efforts of the 2020 election tricked Donald Trump Jr. and Ted Cruz into helping spread false claims about Portland protesters,1
"Trump offered Kim Jong Un a ride home on Air Force One after their second summit, new series reveals",0
Luxembourg calls Trump a 'criminal' and 'political pyromaniac who should be sent to criminal court',-1
White House condemns China for delaying Hong Kong elections despite Trump suggesting same for US,-1
"Trump ‘spoke more with North Korea than with the Europeans,’ says EU Council chief",0
Scotland First Minister Nicola Sturgeon says it is 'hard to not conclude' Trump is a racist,-1
"Canada does not support Russia's return to G7, which was proposed by U.S. President Trump over the weekend, because Moscow continues to flout international law, PM Trudeau said on Monday.",-1
Melania Trump sculpture in Slovenia set on fire on the Fourth of July,-1
"Coronavirus: Singapore PM calls for end to US-China blame game, wants to see leadership from Trump administration",-1
Trump has officially begun to withdraw the US from the World Health Organization as pandemic spikes,0
"Trump had public meltdown over missed phone call from Putin, former No 10 aide says",-1
US officials warned the White House that Russian intelligence was using Rudy Giuliani to funnel disinformation to Trump,1
Trump secretly eased sanctions against Israeli billionaire on way out - Mining magnate Dan Gertler was sanctioned in 2017 for corrupt deals with the Democratic Republic of Congo. Rights groups are calling on the Biden administration to reinstate full sanctions.,1
"World leaders welcome Joe Biden with praise, pleas, and parting shots at Trump",1
'Not for sale': anger in Germany at report Trump seeking exclusive coronavirus vaccine deal | World news,1
"U.S. Could Be Thrown Out of Olympics Over Trump Funding Threats, World Anti-Doping Agency Warns",-1
The Trump administration will issue economic sanctions against international officials who are investigating possible war crimes by American troops in Afghanistan and bar them from entering the United States. President Trump ordered the restrictions as a warning to the International Criminal Court,-1
"Boris Johnson and Theresa May ignored claims the Kremlin had a “likely hold” over Donald Trump and may have covertly funded Brexit, the former spy Christopher Steele alleges in secret evidence given to MPs who drew up the Russia report.",-1
"Iraqis were outraged, heartbroken but not surprised to hear US President Donald Trump had pardoned for four Blackwater contractors convicted of killing Iraqi civilians in Baghdad in 2007",-1
Trump silent as world leaders call for answers from Putin on Navalny poisoning,-1
"UN hits Trump over Blackwater pardons, says move 'contributes to impunity' - The U.N claimed the move would embolden others to commit crimes.",1
Britain's Boris Johnson refers to Trump as America's 'previous president',0
The UK rejects Trump's offer to help with Boris Johnson's coronavirus treatment,0
"Trump Presidency May Have ‘Permanently Damaged’ Democracy, Says EU Chief",0
Calls grow to ban 'dangerous criminal' Donald Trump from visiting Scotland,-1
"Most Canadians hope for Trump defeat after insults, attacks",-1
Bombshell Report Says Trump Ordered CIA to Share Counterterrorism Intel with Russia ‘Despite No Discernible Reward’,0
COVID-19: Brazilian trial for drug touted by Trump halted after 11 patients die on high dose,-1
Brexit will cost the UK up to 30 times more than it will gain back from striking a Trump trade deal,1
Boris Johnson urged to end 'silence' and condemn Trump's response to US protests,-1
"Trump, in a new video, says he will ‘make China pay’ for coronavirus pandemic",0
‘If You F*CK Around With Us’: Trump Launches Intense Threat to Iran on Rush Limbaugh’s Show,-1
Senate Intel report confirms Russia aimed to help Trump in 2016,1
Demonstrators burn Trump effigies in Mexico during border wall protest,-1
Trump to halt WHO funding amid review,0
"Trump downplays impact of hack, questions whether Russia involved",0
"The Philippines Will Be ‘in Deep Shit’ if it Follows Trump and Bolsonaro in Reopening, Duterte Says",0
Global press urges President Trump to curb police violence against journalists covering US protests - members of the World Association of News Publishers demanded thorough investigations into more than 400 attacks on media professionals,-1
Previously Unreleased Defense Dept. Email Confirms Trump Made ‘Final Decision’ on Withholding Ukraine Aid,0
Trump less trusted across advanced economies than China's President Xi,1
"Russia began cultivating Trump as asset 40 years ago, ex-KGB spy says - Business Insider",1
"PM Trudeau, other leaders condemn white supremacy in wake of Trump's refusal to do so",-1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
"German officials were so alarmed by Trump's conversations with Angela Merkel that they took extra steps to make sure they stayed secret, according to a CNN report",-1
Coronavirus: Trump declares national emergency in US over COVID-19,-1
"As Donald Trump exits, QAnon takes hold in Germany",0
"'This is over the top': Lindsey Graham and Mick Mulvaney 'begged' Trump not to kill Iran's top general, but 4 days later he did it anyway, according to Woodward's new book",1
"Trump says he spoke to a Taliban leader, had ‘good talk’ — Trump confirmed he spoke on phone to a Taliban leader, making him first U.S. president believed to have ever spoken directly with group responsible for deaths of thousands of U.S. troops. The Taliban harbored al-Qaida before 9/11 attacks.",0
Trump reportedly 'furious' that Germany's Angela Merkel turned down his G7 Summit invitation over coronavirus concerns,0
NATO officials say they were briefed on Russian bounties on US soldiers in Afghanistan — even though Trump claims he wasn't,0
"Study Warns Radicalized Right-Wingers Uniting Online—Many Inspired by Trump—Threaten Australian Democracy | The researchers urge Australian leaders to safeguard the nation's political system ""from these very insidious and ongoing threats.""",1
"Trump wants to jail WikiLeaks founder Julian Assange to keep him quiet, extradition hearing told",0
"Boris Johnson's new Brexit trade adviser is former Australian prime minister Tony Abbott, who has been labeled an 'offensive, climate change-denying, Trump-worshipping misogynist'",0
headline,label
New Zealand beats Coronavirus for the second time with no active community cases as of today.,0
United States Surpasses China in Coronavirus Cases; Now Leads the World,1
No active cases and no new cases of Covid-19 in New Zealand,0
New Zealand has no Covid-19 patients in hospital and only 21 active cases remain,0
Confirmed Coronavirus Cases Are Growing Faster In The United States Than Any Other Country In The World,1
Boris Johnson's government is reportedly furious with China and believes it could have 40 times more coronavirus cases than it claims,-1
"Jacinda Ardern hits back at Trump: ""Anyone who was following outbreaks around the world would quite easily see New Zealand's nine new cases yesterday didn't compare to the tens of thousands in the United States.""",1
"Justin Trudeau: Canada-US border will stay closed until US gets COVID-19 under control - ""The U.S. is not in a place where we would feel comfortable reopening those borders. We see the cases in the USA and elsewhere around the world, and we need to continue to keep these border controls in place.""",1
Russia reports first human cases of H5N8 bird flu,-1
"New York state has more coronavirus cases than France or South Korea as infections soar to 15,168",0
"5 straight days of no new cases of COVID-19 in Newfoundland, Canada",0
"After 102 days COVID-free, New Zealand reports it's first cases of community transmission",0
"With just 5 cases in the community, New Zealand makes mask use mandatory on public transport.",0
‘Please stop this nonsense’: Japanese decry boomer-era technology as hospitals file Covid-19 cases by fax,-1
Wuhan doctors celebrate closure of last temporary hospital after dramatic fall in cases in China,1
Australia records zero new locally acquired daily cases of coronavirus for first time since June,0
No new coronavirus cases for the first time in New Zealand since lockdown,-1
Italy flattens curve as daily rise in coronavirus cases hits lowest rate,-1
WHO reports largest single-day increase in coronavirus cases,1
Rapid Covid test ‘missed over 50% of positive cases in pilot’,1
"Sharp increase in Moscow ""pneumonia"" cases fuels fears over government-reported coronavirus statistics",0
"[New Zealand] Covid-19: 100 days of no community spread, no new cases reported",-1
South Korea reports more recoveries than coronavirus cases for the first time,0
Israeli study finds 94% drop in symptomatic COVID-19 cases with Pfizer vaccine,-1
"Over 100 Coronavirus Cases in South Korea Have Now Been Linked to One Guy’s Night Out Clubbing - on May 1, a 29-year-old man visited five bars and clubs in Itaewon, one of Seoul’s most popular nightlife districts.",1
Trump official claims China ‘deliberately’ sent coronavirus to US as cases soar across country,0
Sweden has admitted its coronavirus immunity predictions were wrong as cases soar across the country,-1
"In just 24 hours, Brazil sets a grim new record with almost 35,000 new coronavirus cases",-1
"Pakistan approves new anti-rape laws, closing loopholes, abolishing antiquated two-finger testing, setting up special courts for rape cases, and introducing chemical castration as a 'form of rehabilitation' in extreme cases",0
WHO sounds alarm as coronavirus cases rise by one million in five days,-1
"Number of coronavirus cases in Brazil is 15 times higher than official data, new national research point out. They estimate over 300,000 people are infected and they fear a catastrophe is coming over the next weeks.",-1
headline,label
Uighur group calls for China to lose 2022 Games over 'genocide',-1
Newly revealed financial records show Trump owes millions to state-owned bank in China: report,0
Shenzhen becomes first city in China to ban consumption of cats and dogs,-1
United States Surpasses China in Coronavirus Cases; Now Leads the World,1
U.S. Says China’s Repression of Uighurs Is ‘Genocide’,-1
"Coronavirus: South Korea’s infection rate falls without citywide lockdowns like China, Italy. Officials attribute the decrease to mass testing, improved public communication and the use of advanced technology",1
Canada votes to recognize China’s treatment of Uighur population as genocide,0
"UK officially states China has now broken the Hong Kong pact, considering sanctions",-1
"Trump told China's president that building concentration camps for millions of Uighur Muslims was 'exactly the right thing to do,' former adviser says",0
"World is legally obliged to pressure China on Uighurs, leading lawyers say.",-1
The U.S. has certified that Hong Kong is no longer politically autonomous from China,-1
British Jews Board of Deputies compares China’s treatment of Uighur Muslims to Nazi Germany,0
Germany has told China to stop threatening Europe as Merkel hardens her stance towards Beijing,-1
China asked the WHO to cover up the coronavirus outbreak: German intelligence service,1
US intelligence warned in November that coronavirus spreading in China could be 'cataclysmic event': report,1
Boris Johnson's government is reportedly furious with China and believes it could have 40 times more coronavirus cases than it claims,-1
Zoom says China asked it to censor pro-democracy activists in US and it obeyed,-1
"Trump is scapegoating the WHO - but failed to confirm a U.S. representative for 3 years: Experts say that left the U.S. without a senior voice in the global health body, surrendering influence to China as it worked to cover up the extent of the COVID-19 epidemic in Wuhan",-1
Jack Ma and other billionaires go missing in China after criticizing government,-1
"Trump asked China’s Xi to help him win reelection, according to Bolton book",1
