headline,label
Trump is calling protesters terrorists. That puts him in the company of the world's autocrats,-1
America Just Learned About Two More Impeachable Offenses by Trump and Barr,-1
Republicans’ 2020 strategy is to prevent as many people as possible from voting,0
"AOC: 'In any other country, Joe Biden and I would not be in the same party'",1
Read: Formal request to Senate Ethics Committee to investigate Sen. Lindsey Graham,0
"Tear Gas Is Banned in International Warfare––Why Are Police Using It On U.S. Civilians? Police say they’re using tear gas to clear crowds, but the chemical agent’s effects can cause long-term physical damage.",-1
"Russian bounties to Taliban-linked militants resulted in deaths of U.S. troops, according to intelligence assessments",1
"Trump reportedly won't meet with Pelosi on a coronavirus bill, or for any reason, because he's mad at her",-1
USA Today breaks tradition by endorsing Joe Biden,0
Americans Need Health Care. It Can’t Be Tied to Their Jobs. | The dual crises of mass unemployment and the coronavirus have laid bare a central flaw of the U.S. health care system.,1
Republican Sen. Mike Lee said fact-checking is a form of censorship,0
"Ayanna Pressley to Betsy DeVos on schools reopening: ‘I wouldn’t trust you to care for a house plant, let alone my child'",1
Twitter Users Stunned At 'Full-Blown Lunacy' Of Trump's Wild Axios Interview,0
GOP superspreader event is now known as #RoseGardenMassacre,0
Rudy Giuliani reportedly seeks pardon from Donald Trump,1
"Trump claims at debate that China is paying for farm subsidies. In fact, U.S. taxpayers are footing the bill",0
"'Mr Vice President, I'm speaking': Harris stops Pence interrupting her at debate",-1
"AOC calls GOP ‘sad’ and ‘stupid’ for suggesting the $14,000 wardrobe she wore for Vanity Fair was her own",0
Trump's 'epic meltdown' on 60 minutes revealed as CBS releases full interview with president,0
Trump demands names of the congressional Republicans who said they recognize Biden as winner,1
"George W. Bush congratulates Joe Biden on winning White House, sending message to GOP about election’s outcome",1
"Mitch McConnell rams through six Trump judges in 30 hours after blocking coronavirus aid for months. Planned Parenthood warned that ""many"" of the judges have ""hostile records"" toward human rights and abortion",-1
Lawyers decided to quit Trump case after chaotic Four Seasons Landscaping press conference,-1
Attention has faded on the more than 20 sexual misconduct allegations against Trump,0
"Biden campaign says its ‘unable to trust’ Facebook after ‘technical issues’ block fundraising efforts ‘We find ourselves 5 days out from Election Day unable to trust that our ads will run properly, or if our opponents are being given an unfair, partisan advantage’",-1
CNN Poll: Majority of Americans now say the federal government has done a poor job of preventing coronavirus spread,-1
"Kelly Loeffler's disclosures appear to omit the holding company that operates her private jet | If the Georgia senator knowingly falsified or omitted information from her disclosure forms, that's a crime",-1
'Tax us. Tax us. Tax us.' 83 millionaires signed letter asking for higher taxes on the super-rich to pay for COVID-19 recoveries,0
"""Megathread: US Supreme Court Rules on Texas V. Pennsylvania, Et al.",1
"Betsy DeVos openly admits she's using the pandemic to impose her private school choice agenda. “Yes, absolutely,” DeVos replied when asked if she was trying to ""utilize"" the crisis to help ""faith-based schools""",-1
"'Pathetic': Congress Passes Covid Relief Bill With Billions in Gifts for the Wealthy, $600 Checks for the Working Class",1
Trump campaign demands CNN apologize for poll that shows Biden leading,0
"Report: Saudis, UAE funnelled millions to Trump 2016 campaign",0
People embrace rebranding of 'Proud Boys' to 'Poor Boys' after Biden misspeaks,1
"Despite hand wringing from pundits, if Democrats win they should enact a truly transformative agenda and fully prosecute Trump",1
More than 130 Secret Service officers are said to be infected with coronavirus or quarantining in wake of Trump’s campaign travel,-1
Trump bragged about bringing Michigan 'so many damn car plants.' Zero new major plants have opened during his presidency.,-1
"Leaked Documents Show Police Knew Far-Right Extremists Were the Real Threat at Protests, not “Antifa”",-1
Megathread: Joe Biden announces Kamala Harris as his running mate,0
Megathread: Senate Intel Committee Releases Final Report Detailing Ties Between 2016 Trump Campaign and Russian Interference,0
"‘Million MAGA March’ Falls 900,000 or So Short of a Full Deck",0
Protesters have been marching for nearly two weeks and crowds have only gotten bigger,-1
"AOC condemns U.S. system that allows Trump, Amazon to pay almost no taxes but doesn't fund health care for all",-1
Pro-Trump network Newsmax just aired a 2-minute video admitting that it has 'no evidence' of outlandish fraud claims against two voting machine companies,-1
Michigan pollster: Trump’s Bible photo op caused immediate drop in support,0
"Trump Said ‘I Like Taking The Guns Early,’ Not Harris | Facebook posts claim that Sen. Kamala Harris said, “I like taking the guns early.” She didn’t say that, but President Donald Trump did.",1
"I was arrested, jailed and assaulted by a guard. My ‘crime’? Being a journalist in Trump’s America",-1
USPS Sorting Machines Are Still Being Dismantled Despite DeJoy's Promise to Stop,-1
Millennials and Gen Zers are Breaking Voter Turnout Records in Texas,0
Ted Yoho resigns from board of Christian organization after clash with AOC,-1
CNN reporter says it is 'poetry' that Trump's racist presidency ends with 'black woman in White House',-1
Joe Biden confirmed as Georgia winner after recount,1
Sen. Richard Burr steps down as Senate intel chair during coronavirus stock sale probe,0
"Alexandria Ocasio-Cortez Asks Why Americans Will Fund Space Force, But Won't Back Health Care For All",-1
"Verfiy: Bernie Sanders didn't propose a 52% tax rate on incomes over $29,000",0
"After Elon Musk criticized Bernie Sanders' brand of socialism, Sanders took him to task for taking billions of dollars in government support",0
"'Democrat-run cities' fuel the economy, keep many red states afloat",0
"Voter turnout soared in Georgia despite massive primary day problems | Democrats cast close to a million votes in the Senate primary, more than triple the number in the 2016 primary.",-1
Anger as Republican lawmakers who played down pandemic jump vaccine queue,-1
#VoteThemAllOut2020 Trends as Trump's Republican Allies Stand Firm Behind the President During Impeachment Trial,0
Tax Returns Show Trump Looting Treasury to Stave Off His Own Financial Disaster,-1
George Floyd's Brother: Trump Wouldn’t Even Let Me Talk in Rushed Call,0
Twitch has suspended Donald Trump's account,-1
Sen. Tammy Duckworth says she will block military promotions until Trump's defense secretary explains the 'disgraceful situation' that led Lt. Col. Alexander Vindman to retire,-1
Donald Trump is warning “China will own the United States” if Joe Biden is elected president. But Trump himself is tens of millions of dollars in debt to China.,-1
Biden says Trump putting words in George Floyd's mouth is 'despicable',0
'I can't imagine why': Trump says he takes no responsibility for people ingesting disinfectant despite telling them to,-1
Trump reportedly admitted impeachment played a big role in his Soleimani decision,1
Trump’s First Instinct Was to Threaten Overhaul of Internet Law as #DiaperDon Trended,-1
Biden says he will take vaccine publicly after White House refused to say if Trump would,-1
Trump’s Disinfectant Idea Is More Than a Silly Soundbite - it shows he is totally lost in managing the national response.,-1
Warren and Sanders Call for Postmaster General Louis Dejoy To Be Fired Over 'Partisan Sabotage',-1
Trump’s Attempt to Shift Burden of Proof to Biden Shows His Election Lawsuits Are Garbage,-1
Trump reportedly rejected aggressive coronavirus testing in hopes it would help his re-election,0
"'In the US, we count ballots': Trump slapped down by Electoral Commission chief over call to dump mail votes - ‘In case anyone is unclear on the concept, in the United States of America, we do not “get rid” of’ ballots’",-1
Whitmer says Michigan protests 'depicted some of the worst racism and awful parts of our history',-1
'Trump hasn't grown into the job because he can't': Obama tears into Trump and delivers a forceful endorsement of Biden in DNC speech,1
DeVos sued for seizing student loan borrowers' wages during pandemic,0
Here Are the 51 Republican Senators Who Just Voted Against Expanding Paid Sick Leave to All Workers,-1
AOC calls caravan of Trump supporters on NYC bridge a 'pileup of chumps',1
The Trump Family Is Taking 12x More Protected Trips Than The Obama Family,1
Trump’s First 3 Years Created 1.5 Million Fewer Jobs Than Obama’s Last 3,1
Eric Trump falsely claims his father achieved Middle East peace and ended America's wars in RNC speech.,0
"Bernie Sanders' Medicare For All Policy Would Likely Increase Wages And Create Jobs, New Economic Analysis Shows",1
Trump will lose his Twitter ‘public interest’ protections in January,-1
Trump campaign mocks Biden as he visits son’s grave on Election Day,-1
"USPS removed 711 sorting machines this year, new court documents show",0
"Russian hackers leak personal data of nearly every voter in Michigan, plus a million more voters in four other states",-1
Megathread: Fmr. National Security Advisor John Bolton Alleges President Trump Tied Ukraine Funding to Investigation Into Bidens,1
Fox News' Chris Wallace finally gave Americans the Donald Trump interview they deserve,0
Election Day now a state holiday in Illinois,1
Van Jones: The fact that it's this close hurts,-1
Portland finally proves it: Trump is pulling us into fascism,0
Trump actually doesn’t appear to understand how bad the pandemic is,-1
"More than 200 retired generals, admirals endorse Biden, including some who served under Trump",1
AOC urges public to tell Congress that one-time $600 stimulus checks are not enough,0
Biden win in Arizona ‘confirmed’ as analysts say there is no way back for Trump,1
Senate Intel report confirms Russia aimed to help Trump in 2016,1
'Nero fiddled while Rome burned. Trump golfs': Bernie Sanders calls on supporters to back Biden against threat of second Trump term,0
The Trump administration reportedly quashed an intelligence report that showed Russia is helping him win the 2020 election,1
Bombshell Report Says Trump Ordered CIA to Share Counterterrorism Intel with Russia ‘Despite No Discernible Reward’,0
41% of Public More Likely to Support Universal Health Care Amid Pandemic,1
The biggest Trump meltdown the world has ever seen is imminent. Be prepared,1
Iowa Rep. Steve King defeated in GOP primary,-1
'It's Going to Take Everyone': Demonstrations Planned Nationwide to 'Save the Post Office From Trump',1
FEC commissioner to Trump: 'No. You don't have the power to move the election',0
Romney counters Trump: 90 percent of 'very Republican' Utah votes by mail,0
"‘I think Amazon should start paying their taxes,’ Joe Biden says",0
Megathread: Judge Dismisses Trump Lawsuit Seeking to Delay Certification in Pennsylvania,-1
Trump says he won’t go and pay respects to John Lewis at Capitol,1
"RBG Immediately Went There, Asked Trump Lawyer How Whitewater and Watergate Were Different from Tax Return Case",0
‘Flood’ of GOP Congressional Staffers Say They’re Being Forced to Work on Capitol Hill Without Masks: Report,-1
Nearly 90 percent of Black women voters in Georgia say they're likely to vote in runoffs: survey,0
DOJ Whistleblower: Bill Barr Improperly Targeted Marijuana Companies with Investigations Because He ‘Did Not Like’ Their Business,0
'One of the Most Callous Sentiments Ever Uttered' by US President: Trump Falsely Says Covid Death Toll Not So Bad 'If You Take Blue States Out',-1
Trump and U.S. In COVID-19 crisis is 'like watching the decline of the Roman Empire' says a Canadian mayor,-1
Trump administration to be investigated over use of force against protesters in Portland,-1
Pelosi weighs bringing House back early to address Postal Service crisis,-1
Anti-fascists linked to zero murders in 25 years,-1
"Supreme Court overturns top military court, rules that rape cases before 2006 can be prosecuted",-1
Fauci says it's time for the US to 'put aside these extraordinary excuses' and mandate masks,0
Ocasio-Cortez: 'Plenty of people without college degrees could run this country better than Trump',1
"'$600 Is Not Enough,' Say Progressives as Congressional Leaders Reach Covid Relief Deal | ""How are the millions of people facing evictions, remaining unemployed, standing in food bank and soup kitchen lines supposed to live off of $600? We didn't send help for eight months.""",1
"Biden Just Pulled Ahead in Michigan, Wisconsin, and the Fight for the White House",-1
Donald Trump calls Minneapolis protesters 'thugs' and threatens to shoot looters,-1
Russia Doesn't Want Bernie Sanders. It Wants Chaos,-1
Joe Biden says stimulus package stalled because Republicans fear retribution from Trump,-1
Ilhan Omar Rips Congress for Approving $740.5 Billion Bill to 'Appease Defense Contractors' While Skimping on Covid Relief,1
"USPS mail is found dumped at two spots in Glendale, prompting investigation",-1
"Against all odds, it looks like Bernie Sanders might be the Democratic nominee after all",1
"Sanders responds to Clinton criticism: 'Unlike Secretary Clinton, I don't want to relive 2016'",-1
"I counted votes in Michigan. There’s no way to commit fraud. | The process is so complicated, involving so many people, that it would be virtually impossible to fake even a single ballot",-1
"Donald Trump's Tab For MAGA Rallies Jumps To $1.8 Million As 14 Cities Say President Hasn't Paid Police Bills, Report Finds",0
Michael Cohen predicts that Trump will 'never leave office peacefully' because he's terrified of being sent to prison,-1
Could Kanye West Be Charged With Electoral Fraud?,-1
"Illinois’ Top Legal Officer Wants To License Cops, Just Like Doctors, Hairdressers",1
"Over 70 percent of voters support making 2020 presidential election entirely vote-by-mail, new poll shows",1
"New Jersey Lawmaker Pushes To Disbar Rudy Giuliani For Deceitful, ‘Absurd’ Election Cases",-1
Georgia’s secretary of state says fellow Republicans are pressuring him to find ways to exclude legal ballots,-1
Biden Team Cancels Texas Event After Highway ‘Ambush’ by MAGA Cavalry,-1
"Asked repeatedly to say 'Black lives matter,' Mike Pence says 'all lives matter'",0
Trump humiliated as Supreme Court rejects last-ditch attempt to undo election results,-1
"Andrew Yang calls for ""serious look"" at 4-day workweeks, says ""3-day weekends are better than 2-day weekends""",1
"USPS disregards court order to conduct ballot sweeps in 12 postal districts after more than 300,000 ballots cannot be traced",-1
Federal Judge Dismisses Effort To Throw Out Drive-Through Votes In Houston,0
Virginia House passes bill to give electoral votes to popular vote winner,1
Megathread: Supreme Court Rules Against Trump Administration Attempt to End DACA,1
Senators overseeing impeachment trial got campaign cash from Trump legal team members,0
Trump calls for National Day of Prayer amid coronavirus pandemic — 'How about a national day of f*cking testing people for coronavirus.',0
Trump demands Republican convention 'with no masks or social distancing' despite coronavirus pandemic,-1
"U.S. Could Be Thrown Out of Olympics Over Trump Funding Threats, World Anti-Doping Agency Warns",-1
Trump’s attack on the Postal Service is now a national emergency,-1
Latinas for Trump founder unseated Florida Democrat after ‘shadow candidate’ with his surname entered the race,0
One of Trump's personal valets has tested positive for coronavirus,1
Biden expresses 'deep condolences' after 6 American troops killed in helicopter crash while Trump trashes Fox News,-1
Trump denounces mail votes as corrupt – before admitting he applied for one,-1
CNN kicks Trump adviser off air after he refuses to address Woodward revelations,0
The FBI Warned for Years That Police Are Cozy With the Far Right. Is No One Listening? | I Was an FBI Agent Who Infiltrated White Supremacists. Too Many Local Police Don’t Take the Far Right Seriously – Or Actively Sympathize,-1
Ilhan Omar says she won't get the COVID-19 vaccine immediately because Congress members are 'not more important' than frontline workers,-1
"Romney, vilified in D.C. for vote to convict Trump, finds respect, support back home",1
"Donald Trump Jr's girlfriend Kimberly Guilfoyle tests positive for coronavirus, reports say",1
"As Trump Claims US Has Best Covid-19 Testing in the World, Capitol Physician Says He Lacks Capacity to Test All 100 Senators",1
Ruth’s Chris Made $468 Million in Revenue but Gobbled Up $20 Million in Small Business Relief. The steakhouse chain has more than 150 locations and $86 million in cash reserves—and it furloughed workers.,1
Trump Has Flooded DC With Law Enforcement Officers Who Won’t Identify Themselves,0
Fauci's absence from recent coronavirus briefings draws notice,0
"Pelosi, Schumer, Schiff, Warner Send Letter to FBI Director Requesting Defensive Counterintelligence Briefing for All Members",0
Mueller prosecutor Andrew Weissmann says Trump should be investigated and charged with potential federal crimes after leaving office,-1
Supreme Court Declines to Take Up Pennsylvania Absentee Ballot Case,1
Attorney General Bill Barr Directly Implicated in Discarded Ballot Chaos Amplified by Trump and White House,-1
'CNN Is Truly a Terrible Influence on This Country': Democratic Debate Moderators Pilloried for Centrist Talking Points and Anti-Sanders Bias,0
Bob Woodward says he will release audio tapes of Trump talking about Supreme Court,1
Uniformed Miami cop spotted wearing pro-Trump mask near voting site will be disciplined,0
“Stolen Election” is the New “Birtherism” — “Scary Philadelphia voted illegally!” “Obama was born in Africa!” The Republican goal is the same: delegitimize the president and obstruct everything.,0
Democrats Are Telling Georgians To Dump Their Republican Senators If They Want More Aid,-1
"Lock Him Up? For the Republic to survive Trump’s presidency, he must be tried for his crimes. Even if that sparks a constitutional crisis of its own.",-1
Megathread: Senate votes not to call witnesses in President Donald Trump’s impeachment trial,0
'Every American Should Be Outraged' Says Pandemic Expert About Government Response,-1
"Trump Campaign Adviser Pleads Guilty to Child Porn, Sex Trafficking",-1
President Trump welcomed back to DC with boos after loss,0
’21 Empty Seats’: More Than One-Third of GOP Senators Reportedly Left Room During Schiff’s Speech,-1
Amend the Constitution to Prevent Another Trump,0
"Trump, Laboring to Breathe, Says He’s Fine and Everything Else Will Be Too if You Just Believe Him",1
"Suddenly Republicans want norms, ethics and ""civility"": Are they actually psychopaths? Trump is still trying to steal the election — but Republicans are now acting as if they never enabled this criminal",-1
Please stop trying to get Gov. Whitmer killed. She's doing her job to protect us from COVID.,-1
Mitch McConnell among top Republicans skipping Ruth Bader Ginsburg's memorial service at Capitol,1
Navy SEAL who oversaw bin Laden raid defends the Postal Service and says Trump is undermining every major US institution,-1
"Trump PR Stunt Falls Flat, as White House Video Exposes His Failure to Prepare for Pandemic",-1
"You Can’t Just Vote Out Trumpism - Even if Donald Trump loses in November, America will need to purge his legacy of corruption, racism, and inequality.",-1
Trump publicly admits he fired White House official as retaliation for impeachment testimony: 'He was very insubordinate',-1
Game show host retweeted by Trump deletes his account after announcing his son has coronavirus,0
Trump campaign dismisses last remaining lawsuit in Michigan as voter fraud claims widely debunked,-1
ABC News Sets Joe Biden Town Hall on Night of Second Debate,0
Let’s Never Forget That Trump and Fox News Started as Coronavirus Truthers,0
Spike Lee: Trump will go down as worst US president in history,-1
Trump Refused to Order Coronavirus Supplies Because Big Business Complained,-1
"Ocasio-Cortez isn't letting a white Republican man get away with calling her a ""fucking bitch""",-1
The Punk-Ass President Had Peaceful Protesters Tear-Gassed So He Wouldn’t Look Like a Bunker Bitch,0
Biden campaign says it will now disclose the result of every coronavirus test,0
Trump Just Hired Jeffrey Epstein’s Lawyers,0
Megathread: President Donald Trump Mobilizes Military Amid National Unrest,0
Trump says he won’t comply with key transparency measures in the coronavirus stimulus bill - The administration says it won’t provide documentation for audits into $500 billion in corporate bailout funds.,0
The White House is now surrounded by nearly 2 miles of fencing and barricades,0
Questions about Lindsey Graham's election interference grow louder,0
Harrison Ford: America Has Lost Its Moral Leadership And Credibility,-1
"Sen. Richard Burr, who sold stock before recent market decline, voted in 2012 against banning insider trading for Congress",0
Trump Bragged On Tape Of Being Able To Do Exactly What Biden Is Accused Of,-1
Megathread: U.S. Intelligence Told Lawmakers of Russian Strategy to Boost Trump Re-Election,1
Mark Kelly flips John McCain's old Senate seat in Arizona for Democrats,0
Texas Sees Highest Youth Voter Turnout in Country as Dems Aim to Win State for First Time in Over 40 Years,1
"For the first time, a majority of Americans want the Senate to remove President Trump from office",0
Trump walks out of news conference after reporter asks him about Veterans Choice lie he's told more than 150 times,0
Steve Schmidt: ‘We’ve entered the corrupt pardon phase of the Trump coup’,1
Imagine what it will be like to never have to think about Trump again,1
"No, Mr. President, healthcare workers aren’t stealing masks. You failed them.",-1
"'Bye-Bye, Betsy DeVos. You Won't Be Missed,' Says Sanders as Billionaire Education Secretary Attacks Push for Tuition-Free College",-1
Americans are going to demand to know why US wasn't prepared for this pandemic,-1
The coronavirus pandemic has shown that the trickle-down theory of economic growth is a total fabrication,1
AOC Gave The Most Important Feminist Speech In A Generation,1
Fox News said Trump was 'ambushed' in town hall where undecided American voters asked him basic questions,-1
Trump 2020 campaign accused of ‘ripping off’ Nazi eagle logo,-1
Biden accuses Trump of ‘betrayal’ for ignoring intel that Russia put bounty on heads of American soldiers,-1
"274,000 Dead, and Trump Obsesses Over Election Conspiracy Theories. Where’s the Outrage? | A 9/11 a day and…meh?",-1
"""Stay in the Streets. It's Working"": Two Weeks Into Racial Justice Protests, New York State Classifies Use of Chokeholds as Felony",-1
“It Looks Like They’re Targeting Blue Urban Areas”: New Postal Service Plan Is Setting Off Election Alarms,0
Romney: 'Stunning' for White House not to respond on Russian cyberattack,0
Bernie Sanders finally wins California,1
President Trump tried to register to vote in Florida using an out-of-state address,0
"Obama says if a Democrat behaved like Trump, 'I couldn't support him'",0
"Cuomo, de Blasio Say They Haven’t Seen Videos of the NYPD Abusing Protesters, so We’re Posting Them Here to Be Helpful",-1
"Don’t Just Dump Trump, Ditch McConnell",-1
"Breaking precedent, White House won’t release formal economic projections this summer that would forecast extent of downturn",0
Sanders rips Pence: His last response to an epidemic was to 'pray' it away,0
Megathread: Trump Fires Top U.S. Election Cybersecurity Official Chris Krebs,1
"After Complaining About Voter Fraud, the California GOP Commits Election Fraud",-1
Chris Christie tests positive for coronavirus,1
Democrats planning 30-hour 'digital filibuster' to try to stop Amy Coney Barrett being confirmed,-1
The one constant in Trump’s presidency: Tomorrow will be worse,-1
Fauci Says He Was Under Anesthesia When CDC Changed COVID-19 Testing Guidelines,0
Trump reportedly called John McCain a 'f---ing loser' and said 'we're not going to support that loser's funeral',-1
Biden to unveil $775 billion plan to fund universal child care and in-home elder care,1
"“No one” in Puerto Rico has received stimulus checks, says San Juan mayor; The Treasury Department has sent out more than 88 million payments. Not one of them went to Puerto Rico",1
Trump Calls Legally Protected Whistleblowing a 'Racket' as Fired Scientist Rips President's Failed Covid-19 Response,-1
Obama tweets 'vote' after Trump promotes 'Obamagate',1
Trump Sued for Denying Checks to Americans Married to Immigrants,-1
"Arizona Is on the Verge of Turning Fully Blue — The Republicans could lose not only its presidential electors, but its U.S. Senate seat and state legislature.",-1
Sen. Graham’s attempt to overturn Georgia results confirm soft coup plans,0
Trump Just Signed an Executive Order Letting Him Purge Thousands of Federal Workers for Disloyalty,0
"Citing 'Utter Inability to Discharge Duties of His Office,' MoveOn Demands Trump Removal Under 25th Amendment",-1
'Right Now Is the Moment to Decide If You Are Pro-Peace or Not': Ocasio-Cortez Joins Progressive Chorus Against War With Iran,-1
"Trump ‘despises’ his own supporters and would be ‘disgusted’ by them, says ex-friend Howard Stern",1
Biden snags 'Keep America Great' domain in latest act of Trump trolling,1
Peter Alexander on being called 'terrible reporter': I was just pitching Trump a 'softball' question,-1
Trump reportedly baffled that Mike Pence can't simply declare him president again,0
'The president knew everything': Key Trump impeachment figure unexpectedly arrives at Capitol Hill demanding to testify,-1
"More Than 50,000 People Sign Petition Demanding Investigation Into DOJ's Roger Stone Reversal As Prosecutors Resign",-1
"'Repulsive': Outrage as Texas Lieutenant Gov. Says Seniors Willing to Risk Coronavirus Infection to Protect Economy - ""This crisis is really laying bare the extent to which we are ruled by completely craven psychopaths.""",-1
Schumer: Idea that $600 unemployment benefit keeps workers away from jobs 'belittles the American people',0
'Huge Win': Court Orders DeVos to Cancel Loans for Mass. Students Defrauded by Corinthian Colleges,0
Megathread: Pete Buttigieg ends 2020 Democratic presidential bid,0
Twitter locks President Trump’s account after he shares NY Post columnist’s email,1
Historian predicts Trump downplaying pandemic will go down as 'the greatest dereliction of duty' in presidential history,1
Goya’s CEO said the U.S. is ‘truly blessed’ with President Trump. Latinos are now boycotting.,-1
"Mitch McConnell: My Bad, Obama Did Leave a Pandemic Playbook But I Couldn’t See It From Inside Trump’s Ass",-1
"Oversight erased, Supreme Court hijacked: Trump turns the presidency into a dictatorship",1
"MyPillow CEO tweets, then deletes call for Trump to ""impose martial Law"" in 7 states",-1
Trump accuses Pfizer and Moderna of working to stop his re-election,-1
"Susan Collins doesn't ""understand"" why voters turned on her. Did she forget her impeachment vote? 75% of Democrats and 51% of independents think Collins voted to acquit Trump in order to protect him politically",1
"Bernie Sanders Promises to Legalize Marijuana Federally by Executive Order, Expunge Records of Those Convicted of Pot Crimes",1
'The President is afraid of the American people': Pelosi says Trump is trying to rig election by undermining USPS because he knows he can't win,-1
Trump and Kushner Must Be Prosecuted for Crimes Against Humanity,-1
Under Governor Noem – South Dakota leads the world in death rate From COVID-19 - World expert says Noem’s lack of leadership is “Equivalent to manslaughter,-1
"""Unacceptable"": Democrats sound alarm over unidentified law enforcement patrolling D.C. protests",-1
Donald Trump did not disclose a positive result from a rapid test for Covid-19 on Thursday,-1
GOP Sen. Ron Johnson Went to Oktoberfest Party After Testing Positive for COVID-19,1
Megathread: Sen. Majority Leader Mitch McConnell Says GOP Lacks Votes To Block Impeachment Witnesses,-1
Everything we suspected about Donald Trump has come true. Donald Trump is a fascist. He comes right out and says it. Even his friends admit it. He's also a whiny loser.,-1
Trump Accused of Deploying 'Secret Police' in Portland as Political Stunt,-1
AOC said the reason Democrats lost seats in Congress is that they barely advertised on Facebook and are internet incompetent,-1
Donald Trump’s surprise speech branded one of ‘most dishonest’ ever given by president,1
"It Is Beginning to Look Like the U.S. Has a Corruption Problem, Not Ukraine",0
Megathread: Supreme Court Rules Rules Civil Rights Law Protects LGBT Workers,1
"With nearly all votes counted, the 2020 presidential election wasn't that close",0
Judge Dismisses Donald Trump's Libel Suit Against CNN,0
AOC castigates cops for ramming protesters in Brooklyn: 'No one gets to slam an SUV through a crowd of human beings’,-1
"Trump Says He's Aiming to Shield Corporations From Legal Liability for Workers Who Contract Covid-19 on the Job - ""Businesses are asking for the right to expose their workers to fatal risks with no consequences. It's bad economics and bad policy.""",-1
"Democrats Block Mitch McConnell's Coronavirus Bill, Calling It A 'Corporate Bailout'",-1
‘Tre45on’ Trends After Bombshell Story Claiming Trump Knew Putin Had Bounty On U.S. Troops,0
Texas voter turnout skyrockets as Democrats aim to flip state blue for first time in 44 years,0
"Lindsey Graham Implicates William Barr in Massive Scandal, on Live Television",-1
White House has signed off on Joe Biden getting the President's Daily Brief,0
"""Trump has pardoned a child murderer"" says lawyer for Iraq Blackwater massacre victims",-1
Bernie Sanders briefed by U.S. officials that Russia is trying to help his presidential campaign,1
"Trump heads to golf course as US coronavirus death toll nears 100,000",-1
Trump May Need to Be Impeached and Removed Before Inauguration Day,0
Trump says US will designate Antifa as a terrorist organisation,-1
Trump Is Lying. He Did Not Take Coronavirus Seriously for Weeks.,-1
"By dropping Michael Flynn’s case, Barr has stripped centuries of credibility from the department of justice",1
Michael Cohen Predicts Trump Will Resign if He Loses So Pence Can Pardon Him,-1
"Trump reportedly took home $750,000 worth of art from the home of the US ambassador to France in 2018 after canceling a World War I cemetery visit",-1
Banner flies over VP speech to Florida retirement community: ‘Pence is why you can’t see your grandkids’,0
"One Death Is a Tragedy. 60,000 Deaths Are a Great Success. Most presidents try to console the nation in moments of grief, but Donald Trump is taking a victory lap.",-1
Random Mar-a-Lago Guests Were Told More About Plan to Kill Soleimani Than Congress: Report,-1
"Trump set to leave office with at least $850,000 of unpaid campaign rally bills",0
"'Unfit, unwell, unacceptable': Anti-Trump Republicans turn president's disastrous disinfectant cure comments into scathing attack ad",-1
"Kelly Loeffler says she uses private jet to save taxpayers, but took publicly-funded flights | Kelly Loeffler and her husband bought a $10 million jet — but taxpayers are still covering her flights to D.C.",1
Trump Says He Won't Approve Covid-19 Package Without Tax Cut That Offers Zero Relief for 30 Million Newly Unemployed,1
Trump Supporters in Georgia Ask RNC Chair Why They Should Vote in Runoffs When System Is 'Rigged',1
Adam Schiff Says Donald Trump's Power Isn't Absolute 'But His Incompetence Is' After Coronavirus Briefing,-1
Megathread: Rudy Giuliani Tests Positive for COVID-19,1
Megathread: The US House of Representatives approves measure to restrain President Donald Trump’s actions on Iran,1
Trump Lawyer Rudy Giuliani Worked With an “Active Russian Agent” to Discredit Joe Biden,0
"With DeVos out, Biden plans series of reversals on education",0
McConnell admits he was wrong to say Obama administration failed to leave pandemic playbook,-1
Michael Cohen says Trump once said after meeting evangelical Christians: 'Can you believe people believe that bulls---?',0
Dem senator: 'We cannot tolerate an American secret police',0
"If Biden wins, the post-Trump corruption purge will have to be epic",1
Megathread: Wisconsin high court declines to hear Trump election lawsuit,-1
Elizabeth Warren Urges Joe Biden to Cancel Billions in Student Loans,-1
Mom of Marine killed in Afghanistan wants investigation of claim Russians paid Taliban to kill U.S. soldiers,-1
Trump orders federal officers to leave Portland after weeks of outrage,-1
George W Bush says those who try to silence protesters 'do not understand the meaning of America',-1
The Secret Service signed an 'emergency order' this week — for 30 golf carts,-1
Melania Trump caught on tape talking about children separated at border: ‘Give me a f***ing break’,0
Trump Is Covering for Russia Again. We Deserve to Know Why.,0
Report: Trump Plans to Barricade Himself in the Oval Office and Refuse to Come Out If Biden Wins,1
Joe Biden Credits Elizabeth Warren With Helping Craft His New Economic Plan,1
"Taxpayers paid for food, a harpist, and goody bags for Pompeo's frequent 500-guest formal dinners",0
Megathread: Attorney General Bill Barr Submits Letter of Resignation Effective December 23rd,1
Tribes Were Supposed To Get $8 Billion In COVID-19 Aid. They’ve Gotten $0.,0
Canada’s Trudeau is first world leader to congratulate Joe Biden,1
Trump signs executive order enabling him to fire Dr. Fauci,-1
